service_id,date,exception_type
21,20160913,2
21,20160914,2
21,20160915,2
21,20160916,2
21,20160917,2
21,20160918,2
21,20160919,2
21,20160920,2
21,20160921,2
21,20160922,2
21,20160923,2
21,20160924,2
21,20160925,2
21,20160926,2
21,20160927,2
21,20160928,2
21,20160929,2
21,20160930,2
21,20161001,1
21,20161002,2
21,20161003,1
21,20161004,1
21,20161005,1
21,20161006,1
21,20161007,1
21,20161008,1
21,20161009,2
21,20161010,1
21,20161011,1
21,20161012,1
21,20161013,1
21,20161014,1
21,20161015,1
21,20161016,2
21,20161017,1
21,20161018,1
21,20161019,1
21,20161020,1
21,20161021,1
21,20161022,1
21,20161023,2
21,20161024,1
21,20161025,1
21,20161026,1
21,20161027,1
21,20161028,1
21,20161029,1
21,20161030,2
21,20161031,1
21,20161101,2
21,20161102,1
21,20161103,1
21,20161104,1
21,20161105,1
21,20161106,2
21,20161107,1
21,20161108,1
21,20161109,1
21,20161110,1
21,20161111,1
21,20161112,1
21,20161113,2
21,20161114,1
21,20161115,1
21,20161116,1
21,20161117,1
21,20161118,1
21,20161119,1
21,20161120,2
21,20161121,1
21,20161122,1
21,20161123,1
21,20161124,1
21,20161125,1
21,20161126,1
21,20161127,2
21,20161128,1
21,20161129,1
21,20161130,1
21,20161201,1
21,20161202,1
21,20161203,1
21,20161204,2
21,20161205,1
21,20161206,1
21,20161207,1
21,20161208,2
21,20161209,1
21,20161210,1
21,20161211,2
21,20161212,1
21,20161213,1
21,20161214,1
21,20161215,1
21,20161216,1
21,20161217,1
21,20161218,2
21,20161219,1
21,20161220,1
21,20161221,1
21,20161222,1
21,20161223,1
21,20161224,1
21,20161225,2
21,20161226,2
21,20161227,1
21,20161228,1
21,20161229,1
21,20161230,1
21,20161231,1
23,20160615,2
23,20160616,2
23,20160617,2
23,20160618,2
23,20160619,2
23,20160620,2
23,20160621,2
23,20160622,2
23,20160623,2
23,20160624,2
23,20160625,2
23,20160626,2
23,20160627,2
23,20160628,2
23,20160629,2
23,20160630,2
23,20160701,2
23,20160702,2
23,20160703,2
23,20160704,2
23,20160705,2
23,20160706,2
23,20160707,2
23,20160708,2
23,20160709,2
23,20160710,2
23,20160711,2
23,20160712,2
23,20160713,2
23,20160714,2
23,20160715,2
23,20160716,2
23,20160717,2
23,20160718,2
23,20160719,2
23,20160720,2
23,20160721,2
23,20160722,2
23,20160723,2
23,20160724,2
23,20160725,2
23,20160726,2
23,20160727,2
23,20160728,2
23,20160729,2
23,20160730,2
23,20160731,2
23,20160801,2
23,20160802,2
23,20160803,2
23,20160804,2
23,20160805,2
23,20160806,2
23,20160807,2
23,20160808,2
23,20160809,2
23,20160810,2
23,20160811,2
23,20160812,2
23,20160813,2
23,20160814,2
23,20160815,2
23,20160816,2
23,20160817,2
23,20160818,2
23,20160819,2
23,20160820,2
23,20160821,2
23,20160822,2
23,20160823,2
23,20160824,2
23,20160825,2
23,20160826,2
23,20160827,2
23,20160828,2
23,20160829,2
23,20160830,2
23,20160831,2
23,20160901,2
23,20160902,2
23,20160903,2
23,20160904,2
23,20160905,2
23,20160906,2
23,20160907,2
23,20160908,2
23,20160909,2
23,20160910,2
23,20160911,2
23,20160912,2
23,20160913,2
23,20160914,2
23,20160915,2
23,20160916,2
23,20160917,2
23,20160918,2
23,20160919,2
23,20160920,2
23,20160921,2
23,20160922,2
23,20160923,2
23,20160924,2
23,20160925,2
23,20160926,2
23,20160927,2
23,20160928,2
23,20160929,2
23,20160930,2
23,20161001,1
23,20161002,1
23,20161003,1
23,20161004,1
23,20161005,1
23,20161006,1
23,20161007,1
23,20161008,1
23,20161009,1
23,20161010,1
23,20161011,1
23,20161012,1
23,20161013,1
23,20161014,1
23,20161015,1
23,20161016,1
23,20161017,1
23,20161018,1
23,20161019,1
23,20161020,1
23,20161021,1
23,20161022,1
23,20161023,1
23,20161024,1
23,20161025,1
23,20161026,1
23,20161027,1
23,20161028,1
23,20161029,1
23,20161030,1
23,20161031,1
23,20161101,1
23,20161102,1
23,20161103,1
23,20161104,1
23,20161105,1
23,20161106,1
23,20161107,1
23,20161108,1
23,20161109,1
23,20161110,1
23,20161111,1
23,20161112,1
23,20161113,1
23,20161114,1
23,20161115,1
23,20161116,1
23,20161117,1
23,20161118,1
23,20161119,1
23,20161120,1
23,20161121,1
23,20161122,1
23,20161123,1
23,20161124,1
23,20161125,1
23,20161126,1
23,20161127,1
23,20161128,1
23,20161129,1
