stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
B_74141,74141,7 PETTINE,,40.830766,8.5746526,B_74141
B_7165,7165,MARRITZA,,40.85571,8.617111,B_7165
B_71471,71471,SS 200 MARRITZA,,40.84819,8.608256,B_71471
B_71466,71466,MARINA DEI GINEPRI,,40.84170,8.59954,B_71466
B_7820,7820,LA GROTTA SP 25,,40.781868,8.5721323,B_7820
B_74128,74128,CULU TUSU,,40.776416,8.5767296,B_74128
B_71462,71462,SP 130 VIA MARINA,,40.80919,8.566218,B_71462
B_7779,7779,TUVALAGGIO,,40.80269,8.5222195,B_7779
B_7798,7798,PORCHILE,,40.83990,8.597309,B_7798
B_71464,71464,EDEN BEACH,,40.83720,8.590588,B_71464
B_74140,74140,LA FOCE,,40.836767,8.5874479,B_74140
B_71467,71467,SS 200 BELLIMPIAZZA,,40.84290,8.605429,B_71467
B_71473,71473,SS 200 MARRITZA RIFORN.,,40.84920,8.60946,B_71473
B_7167,7167,SORSO FRONTE BIBLIOTECA,,40.79993,8.581121,B_7167
B_71457,71457,SORSO VIA SENNORI 62-CONSORZIO,,40.795,8.584185,B_71457
B_71459,71459,SORSO CONVENTO CAPPUCCINI,,40.80139,8.578883,B_71459
B_71460,71460,SORSO VIA FRATELLI BORIO 34,,40.79880,8.574525,B_71460
B_71461,71461,SORSO VIA MARINA-EDICOLA,,40.80359,8.571874,B_71461
B_74125,74125,SORSO VIA COTTONI -STAZ. FDS,,40.796325,8.574351,B_74125
B_74126,74126,SORSO VIA COTTONI 77B,,40.794277,8.5710806,B_74126
B_74129,74129,SORSO CIMITERO,,40.799978,8.5754301,B_74129
B_74135,74135,SORSO VIA PORTO TORRES 9,,40.798096,8.5732016,B_74135
B_7380,7380,SS 200 LA TONNARA,,40.86220,8.625213,B_7380
B_7193,7193,CUILE NUOVO,,40.89109,8.234907,B_7193
B_7194,7194,NODIGHEDDU,,40.86820,8.236381,B_7194
B_7196,7196,POZZO SAN NICOLA,,40.83719,8.245051,B_7196
B_7192,7192,TONNARA,,40.91878,8.229897,B_7192
B_70681,70681,NANNI DORO,,40.88293,8.236333,B_70681
B_7191,7191,STINTINO,,40.93639,8.226105,B_7191
B_7261,7261,SPIAGGIA LA PELOSA,,40.95940,8.213003,B_7261
B_70682,70682,STINTINO VIA CALA DI RENA,,40.94345,8.226956,B_70682
B_70683,70683,STINTINO PUNTA NEGRA,,40.94796,8.224544,B_70683
B_70684,70684,STINTINO CALA ROSA,,40.95451,8.22177,B_70684
B_71497,71497,TERGU VIA REPUBBLICA 5,,40.86999,8.715761,B_71497
B_7175,7175,PULPAGGIU,,40.85119,8.708391,B_7175
B_7174,7174,TERGU CHIESA,,40.87029,8.720032,B_7174
B_7176,7176,TERGU,,40.86490,8.712662,B_7176
B_7041,7041,THIESI,,40.52472,8.720413,B_7041
B_7835,7835,THIESI CHIESA CAPPUCCINI,,40.52833,8.720268,B_7835
B_7061,7061,TISSI VIA ITALIA 11,,40.67879,8.563976,B_7061
B_71700,71700,TISSI VIA ITALIA 2,,40.68089,8.561324,B_71700
B_7028,7028,CANT. CABU ABBAS,,40.49410,8.757428,B_7028
B_7029,7029,TORRALBA,,40.51462,8.763265,B_7029
B_71681,71681,TORRALBA VIA C. FELICE 171,,40.51295,8.767133,B_71681
B_7791,7791,CANT. BULVARIS,,40.696772,8.9886847,B_7791
B_7824,7824,SA CACCIAGIOLA,,40.781075,8.9957455,B_7824
B_7827,7827,S.PIETRO SP 2,,40.787147,8.991182,B_7827
B_7298,7298,SU RENOSU,,40.749716,9.0040039,B_7298
B_74722,74722,PIZZERIA SA GIAGA,,40.759679,9.0112314,B_74722
B_7122,7122,TULA MUNICIPIO,,40.733500,8.9869494,B_7122
B_71728,71728,TULA LA MADONNINA,,40.730770,8.9835275,B_71728
B_7072,7072,BIVIO SCALA CAVALLI,,40.62000,8.443556,B_7072
B_7314,7314,BIVIO SCALA CAVALLI SS-127,,40.62081,8.442248,B_7314
B_7318,7318,BIVIO URI,,40.64226,8.512934,B_7318
B_7319,7319,URI PIAZZA DELLA LIBERTA`,,40.63510,8.490306,B_7319
B_7326,7326,URI VIA MARCONI 111,,40.63669,8.4928,B_7326
B_7370,7370,URI VIA SASSARI 80 - MUNICIPIO,,40.63839,8.485716,B_7370
B_71621,71621,URI VIA SASSARI 129,,40.63979,8.484605,B_71621
B_71625,71625,URI VIA MARCONI-VIA BERLINGUER,,40.63740,8.495089,B_71625
B_71699,71699,BIVIO MOLAFA`-TISSI,,40.68472,8.534459,B_71699
B_7251,7251,BIVIO USINI,,40.66746,8.530474,B_7251
B_7252,7252,USINI,,40.66119,8.541602,B_7252
B_71615,71615,USINI VIA SAN GIORGIO 15 - CARABINIERI,,40.66530,8.534275,B_71615
B_71616,71616,USINI VIA NENNI 29,,40.66289,8.536906,B_71616
B_71617,71617,USINI VIA NENNI 39,,40.65980,8.539282,B_71617
B_71619,71619,USINI VIA MARCONI 12,,40.66339,8.541505,B_71619
B_71620,71620,USINI VIA ROMA 65 - CHIESA,,40.66459,8.538349,B_71620
B_7219,7219,BIVIO LA CIACCIA,,40.9218,8.8033425,B_7219
B_7204,7204,VALLEDORIA,,40.92770,8.822553,B_7204
B_71501,71501,VALLEDORIA PIAZZA EUROPA,,40.92870,8.826256,B_71501
B_7203,7203,LA CIACCIA,,40.91629,8.779559,B_7203
B_7202,7202,LA MUDDIZZA,,40.90910,8.800731,B_7202
B_71505,71505,SP90 CAMPING INTERNATIONAL,,40.92139,8.795717,B_71505
B_7070,7070,CANT. SANTA MARIA INTERRIOS,,40.48350,8.456802,B_7070
B_7724,7724,CANT. MONTE FULCADU,,40.492470,8.4118295,B_7724
B_72178,72178,RASGIADA,,40.488351,8.4203493,B_72178
B_72179,72179,CAITA,,40.482517,8.4210956,B_72179
B_7068,7068,CANT. SANTU MIALI,,40.42312,8.440867,B_7068
B_7742,7742,MONTE CUCCU,,40.452266,8.4377359,B_7742
B_7794,7794,SPIAGGIA POGLINA,,40.497616,8.3695014,B_7794
B_72189,72189,SPIAGGIA POGLINA 2,,40.495223,8.3718013,B_72189
B_71638,71638,VILLANOVA MONTELEONE SCUOLE MEDIE,,40.505,8.473245,B_71638
B_7047,7047,VILLANOVA MONTELEONE,,40.50200,8.471275,B_7047
B_71639,71639,VILLANOVA MONTELEONE VIA NAZIONALE 266,,40.50110,8.476156,B_71639
B_71640,71640,VILLANOVA MONTELEONE VIA NAZIONALE 405,,40.50069,8.474023,B_71640
B_71642,71642,VILLANOVA MONTELEONE VIA LAVAGNA 4,,40.50509,8.468666,B_71642
B_71643,71643,VILLANOVA MONTELEONE VIA NAZIONALE 99,,40.50504,8.466905,B_71643
B_71644,71644,VILLANOVA MONTELEONE VIA BOSA 64,,40.49949,8.475224,B_71644
B_1430,1430,ARBUS VIA LIBERTA` 101,,39.52408,8.597231,B_1430
B_1500,1500,ARBUS GENNA `E FRONGIA 53,,39.52978,8.609334,B_1500
B_1701,1701,ARBUS CARDAXIUS,,39.52574,8.592707,B_1701
B_20812,20812,ARBUS VIA REPUBBLICA 58,,39.52720,8.600483,B_20812
B_20813,20813,ARBUS VIA COSTITUZIONE 13,,39.52795,8.606725,B_20813
B_1515,1515,BIDDERDI,,39.4864,8.51655,B_1515
B_1524,1524,COSTA VERDE,,39.57500,8.4658,B_1524
B_1522,1522,BIVIO FUNTANAZZA,,39.61813,8.486125,B_1522
B_1514,1514,SA STROVINA,,39.50917,8.555325,B_1514
B_21064,21064,BIVIO INGURTOSU,,39.50611,8.542503,B_21064
B_1523,1523,GUTTURU DE FLUMINI,,39.60016,8.471698,B_1523
B_1085,1085,BARUMINI VIA ROMA 26,,39.70326,9.001155,B_1085
B_1280,1280,BARUMINI VIALE UMBERTO 20,,39.703699,9.0003851,B_1280
B_1100,1100,COLLINAS,,39.64134,8.841059,B_1100
B_20998,20998,COLLINAS VIA VITT. EMANUELE 1,,39.63977,8.837018,B_20998
B_20999,20999,COLLINAS VIA VITT. EMANUELE 35,,39.6404,8.840373,B_20999
B_20922,20922,BIVIO FURTEI SS 197,,39.56591,8.942651,B_20922
B_1089,1089,FURTEI FARMACIA,,39.5634,8.945217,B_1089
B_1262,1262,FURTEI DISTRIBUTORE,,39.5630,8.943821,B_1262
B_20924,20924,FURTEI SCUOLE,,39.56561,8.949255,B_20924
B_20926,20926,FURTEI CORSO VITT. EMANUELE 40,,39.56442,8.948382,B_20926
B_4092,4092,GENURI,,39.743734,8.9244502,B_4092
B_20971,20971,GENURI VIA SAN GASPARE 32,,39.74373,8.92445,B_20971
B_1084,1084,GESTURI,,39.73243,9.021262,B_1084
B_1431,1431,GONNOSFANADIGA VIA NAZIONALE 53,,39.49625,8.661555,B_1431
B_1432,1432,GONNOSFANADIGA PIAZZA DELL'OLMO,,39.48954,8.663378,B_1432
B_1502,1502,GONNOSFANADIGA,,39.49352,8.661603,B_1502
B_20598,20598,GONNOSFANADIGA RIFORNITORE Q8,,39.496,8.665483,B_20598
B_20797,20797,GONNOSFANADIGA VIA PARROCCHIA FR 63,,39.48741,8.665877,B_20797
B_20798,20798,GONNOSFANADIGA VIA J.F.KENNEDY FR 89,,39.49116,8.667917,B_20798
B_20799,20799,GONNOSFANADIGA VIALE J.F. KENNEDY FR 125,,39.49505,8.666887,B_20799
B_20801,20801,GONNOSFANADIGA VIA NAZIONALE 143,,39.50008,8.658168,B_20801
B_1526,1526,BIVIO PABILLONIS,,39.58284,8.665629,B_1526
B_1527,1527,SA ZEPPARA,,39.63128,8.655957,B_1527
B_20884,20884,TENUTA ROSSI,,39.63772,8.655319,B_20884
B_1017,1017,SCIRIA,,39.55692,8.588416,B_1017
B_1498,1498,GUSPINI VIA MATTEOTTI-SCUOLE,,39.5386,8.630615,B_1498
B_1501,1501,GUSPINI VIA GRAMSCI 22,,39.53990,8.628235,B_1501
B_20599,20599,GUSPINI VIA ZEPPARA 120,,39.53833,8.633,B_20599
B_20802,20802,GUSPINI VIA SANTA MARIA 217><228,,39.53278,8.631728,B_20802
B_20803,20803,GUSPINI VIA ROMA 115,,39.5383,8.63082,B_20803
B_20806,20806,GUSPINI VIALE G. DI VITTORIO 22,,39.54096,8.632861,B_20806
B_20808,20808,GUSPINI VIA MATTEOTTI 161,,39.53759,8.634647,B_20808
B_20810,20810,GUSPINI VIA MAZZINI 124,,39.54132,8.621221,B_20810
B_20819,20819,GUSPINI VIA G. MARCONI 11,,39.54350,8.62846,B_20819
B_20821,20821,GUSPINI VIA MATTEOTTI-SS197,,39.53609,8.639973,B_20821
B_1504,1504,GUSPINI IS BOINARGIUS S,,39.54109,8.640424,B_1504
B_1643,1643,GUSPINI IS BOINARGIUS N,,39.54214,8.640908,B_1643
B_1261,1261,MONTEVECCHIO EX OSPEDALE,,39.55709,8.570408,B_1261
B_1521,1521,MONTEVECCHIO,,39.55486,8.569001,B_1521
B_1086,1086,LAS PLASSAS,,39.67940,8.984491,B_1086
B_2502,2502,BIVIO LUNAMATRONA,,39.656483,8.9049851,B_2502
B_1098,1098,LUNAMATRONA,,39.64997,8.898607,B_1098
B_20961,20961,LUNAMATRONA VIA RISORGIMENTO 30,,39.64576,8.902447,B_20961
B_20962,20962,LUNAMATRONA CORSO ITALIA 22,,39.64537,8.901286,B_20962
B_20963,20963,LUNAMATRONA PIAZZA R. ELENA 11,,39.64805,8.899795,B_20963
B_1266,1266,PABILLONIS VIA SASSARI FR 6,,39.59371,8.719836,B_1266
B_1517,1517,PABILLONIS MUNICIPIO,,39.59526,8.72004,B_1517
B_1097,1097,PAULI ARBAREI,,39.66070,8.920192,B_1097
B_2500,2500,SP 61 MAMUSA,,39.5108,8.76602,B_2500
B_1265,1265,SAN GAVINO OSPEDALE,,39.55728,8.794400,B_1265
B_1513,1513,SAN GAVINO PARK OSPEDALE,,39.55764,8.795434,B_1513
B_20695,20695,SAN GAVINO PISCINA COMUNALE,,39.540050,8.7834756,B_20695
B_1510,1510,SAN GAVINO STAZIONE FS,,39.55797,8.799868,B_1510
B_1511,1511,SAN GAVINO E.N.A.I.P.,,39.55476,8.792637,B_1511
B_1529,1529,SAN GAVINO EX STAZIONE,,39.54649,8.787925,B_1529
B_1542,1542,SAN GAVINO VIA PO,,39.54610,8.786785,B_1542
B_1543,1543,SAN GAVINO VIA TRIESTE 184,,39.55115,8.783092,B_1543
B_20824,20824,SAN GAVINO VIA ROMA 143,,39.5491,8.790559,B_20824
B_1137,1137,SAMASSI STAZIONE FS,,39.48337,8.899523,B_1137
B_1435,1435,SAMASSI PIAZZA ITALIA,,39.48108,8.905364,B_1435
B_20912,20912,SAMASSI CORSO REPUBBLICA 68,,39.47532,8.910952,B_20912
B_2503,2503,SAN MICHELE,,39.488303,8.8262787,B_2503
B_2504,2504,SANLURI STATO,,39.525300,8.8528653,B_2504
B_1251,1251,SANLURI SCUOLE,,39.57060,8.905766,B_1251
B_1252,1252,SANLURI PIAZZA SAN PIETRO,,39.56140,8.899423,B_1252
B_1254,1254,SANLURI PORTA NUOVA,,39.56038,8.897771,B_1254
B_1512,1512,SANLURI AUTOSTAZIONE,,39.55688,8.899274,B_1512
B_20833,20833,SANLURI VIA ALDO MORO 12,,39.56132,8.904591,B_20833
B_20834,20834,SANLURI VIA CARLO FELICE 92,,39.55618,8.90515,B_20834
B_20910,20910,SANLURI VIA ORSINI 7,,39.56379,8.898418,B_20910
B_2505,2505,STROVINA,,39.522898,8.8482748,B_2505
B_1103,1103,TERME DI SARDARA,,39.61358,8.784761,B_1103
B_1101,1101,SARDARA VIA ORISTANO 3,,39.6122,8.820797,B_1101
B_1263,1263,SARDARA VIA CAGLIARI 5,,39.61172,8.821579,B_1263
B_20900,20900,SARDARA VIA ORISTANO 127,,39.61567,8.815045,B_20900
B_20902,20902,SARDARA VIA UMBERTO 42,,39.61423,8.82113,B_20902
B_20903,20903,SARDARA VIA UMBERTO 104,,39.61608,8.825331,B_20903
B_20904,20904,SARDARA VIA DEI PLATANI 103,,39.61649,8.826658,B_20904
B_20905,20905,SARDARA VIA DEI PLATANI 59,,39.61372,8.825139,B_20905
B_20907,20907,SARDARA VIA SAN GAVINO 20,,39.61085,8.820509,B_20907
B_1108,1108,SEGARIU,,39.56043,8.986078,B_1108
B_20927,20927,SEGARIU VIA ROMA 27,,39.56437,8.978929,B_20927
B_20928,20928,SEGARIU PIAZZA REPUBBLICA,,39.56349,8.98191,B_20928
B_1136,1136,SERRAMANNA VIA RINASCITA 5A,,39.41795,8.929309,B_1136
B_20915,20915,SERRAMANNA C.SO REPUBBLICA CAMPO SPORTIVO,,39.41795,8.929309,B_20915
B_1561,1561,SERRENTI VIA NAZIONALE 19,,39.48592,8.981372,B_1561
B_20836,20836,SERRENTI VIA NAZIONALE 257,,39.49411,8.970903,B_20836
B_20837,20837,SERRENTI VIA NAZIONALE 213,,39.49317,8.973555,B_20837
B_20838,20838,SERRENTI VIA NAZIONALE 83,,39.4893,8.978777,B_20838
B_4100,4100,SETZU,,39.72302,8.93949,B_4100
B_20965,20965,SIDDI CASE SPARSE-SP 50,,39.66952,8.897366,B_20965
B_1141,1141,SIDDI,,39.67216,8.888221,B_1141
B_20964,20964,SIDDI VIA ROMA-EX PASTIFICIO,,39.67082,8.89073,B_20964
B_1096,1096,TUILI,,39.71166,8.961794,B_1096
B_4101,4101,TURRI,,39.70524,8.916292,B_4101
B_20966,20966,TURRI CORSO V. EMANUELE 74,,39.70388,8.913704,B_20966
B_1140,1140,USSARAMANNA,,39.69243,8.910056,B_1140
B_20967,20967,USSARAMANNA VIA MARMILLA 9,,39.68992,8.909324,B_20967
B_1010,1010,LENI,,39.43301,8.778033,B_1010
B_1267,1267,MARRADA,,39.47641,8.746502,B_1267
B_1525,1525,MARRADA 2,,39.48503,8.732192,B_1525
B_8074,8074,S`ACQUA COTTA,,39.412,8.823817,B_8074
B_1530,1530,TURRIGHEDDA,,39.45632,8.825184,B_1530
B_20788,20788,COA DE PURDEDDU,,39.44247,8.753296,B_20788
B_20791,20791,SP 61 KM 1+000,,39.698,8.74858,B_20791
B_1456,1456,BIVIO CANNAMENDA Z.I. SP 61,,39.490002,8.7586286,B_1456
B_1519,1519,CANNAMENDA EX SNIA,,39.4926,8.76786,B_1519
B_1503,1503,CANNAMENDA  KELLER,,39.4908,8.76343,B_1503
B_1520,1520,Z.I. CANNAMENDA CENTRO COMM. S.IGNAZIO,,39.490877,8.7634749,B_1520
B_20920,20920,CANNAMENDA SARMED EX HEMOLINE,,39.491728,8.7654258,B_20920
B_1433,1433,VILLACIDRO VIA G.DESSI' LATO LAVATOIO,,39.45795,8.734795,B_1433
B_1434,1434,VILLACIDRO VIA NAZIONALE 114,,39.45800,8.744291,B_1434
B_1455,1455,VILLACIDRO MONTI MANNU USC,,39.451568,8.7480221,B_1455
B_20081,20081,VILLACIDRO VIA REPUBBLICA 76,,39.45899,8.742883,B_20081
B_20082,20082,VILLACIDRO PIAZZA S`OSTERIA,,39.454123,8.7465251,B_20082
B_20784,20784,VILLACIDRO VIA NAZIONALE 228,,39.45260,8.747391,B_20784
B_20787,20787,VILLACIDRO VIA REPUBBLICA 219,,39.45863,8.740359,B_20787
B_20789,20789,VILLACIDRO VIA PARROCCHIA FR 175,,39.46049,8.738000,B_20789
B_20790,20790,VILLACIDRO VIA SAN GAVINO 28,,39.46348,8.742203,B_20790
B_1087,1087,BIVIO VILLANOVAFRANCA,,39.64818,8.973181,B_1087
B_1088,1088,VILLAMAR,,39.61955,8.958617,B_1088
B_1248,1248,VILLAMAR IST. ALBERGHIERO,,39.62167,8.963999,B_1248
B_20958,20958,VILLAMAR VIA ROMA 257,,39.62249,8.960479,B_20958
B_20960,20960,VILLAMAR VIA ROMA FR. 51,,39.61561,8.956115,B_20960
B_1099,1099,VILLANOVAFORRU,,39.63255,8.868684,B_1099
B_21003,21003,VILLANOVAFORRU VIA DELLE TAMERICI 79,,39.6300,8.873408,B_21003
B_21004,21004,VILLANOVAFORRU VIA UMBERTO I 58,,39.63291,8.864745,B_21004
B_1200,1200,VILLANOVAFRANCA VIA XX SETTEMBRE 85,,39.64385,9.006259,B_1200
B_20955,20955,VILLANOVAFRANCA VIA XX SETTEMBRE 25 SCUOLE,,39.64490,9.002669,B_20955
B_20956,20956,VILLANOVAFRANCA VIA REGINA ELENA 32,,39.642,9.001189,B_20956
B_10161,10161,SS 125 DIVERLAND,,39.2610,9.29669,B_10161
B_10112,10112,CAGLIARI VIA DEI DONORATICO,,39.22988,9.124766,B_10112
B_55000,55000,MACOMER SCALARBA,,40.25695,8.751595,B_55000
B_55001,55001,MACOMER CARCERE,,40.25264,8.752979,B_55001
B_55002,55002,MACOMER PISCINA COMUNALE,,40.25921,8.767819,B_55002
B_55003,55003,MACOMER VIA DEI MILLE,,40.26660,8.763678,B_55003
B_55100,55100,MACOMER DON MILANII,,40.25709,8.768726,B_55100
B_55101,55101,MACOMER VIA PAPA SIMMACO SCUOLE,,40.26094,8.766041,B_55101
B_55050,55050,MACOMER P.ZZA S.ANTONIO URBANO,,40.26403,8.7704945,B_55050
B_7433,7433,BIVIO CHILIVANI,,40.61357,8.945981,B_7433
B_1189,1189,SESTU PIAZZA GIOVANNI XXIII,,39.30221,9.090906,B_1189
B_1191,1191,SESTU VIA GIULIO CESARE,,39.30085,9.090746,B_1191
B_4040,4040,NORBELLO,,40.13436,8.832463,B_4040
B_4041,4041,DOMUS NOVAS CANALES,,40.14861,8.836633,B_4041
B_55004,55004,MACOMER VIA OSLO IACP,,40.2605,8.53818,B_55004
B_55005,55005,MACOMER VIA PARIGI 56,,40.2620,8.755449,B_55005
B_55006,55006,MACOMER VIA PARIGI 13,,40.26400,8.758432,B_55006
B_55007,55007,MACOMER VIA CASTELSARDO,,40.26316,8.761017,B_55007
B_55008,55008,MACOMER VIALE GRAMSCI 24,,40.26284,8.763324,B_55008
B_55009,55009,MACOMER VIALE GRAMSCI 6,,40.26384,8.766961,B_55009
B_55051,55051,MACOMER VIA TOSCANA 24,,40.26386,8.773377,B_55051
B_55052,55052,MACOMER VIA TOSCANA 18,,40.26352,8.775212,B_55052
B_55053,55053,MACOMER VIA SARDEGNA 9,,40.26540,8.777352,B_55053
B_55054,55054,MACOMER C.SO UMBERTO 187,,40.26672,8.777175,B_55054
B_55055,55055,MACOMER C.SO UMBERTO 218,,40.26783,8.775764,B_55055
B_55010,55010,MACOMER C.SO UMBERTO ESSO,,40.26963,8.769246,B_55010
B_55011,55011,MACOMER VIA BERLINGUER,,40.25967,8.754419,B_55011
B_55012,55012,MACOMER VIA B.LUSERNA,,40.26501,8.769622,B_55012
B_55013,55013,MACOMER Z.I. MURETTI,,40.25770,8.764515,B_55013
B_55014,55014,MACOMER Z.I. EUROSHOPPING,,40.25596,8.761146,B_55014
B_55015,55015,MACOMER Z.I. CENTRO REVISIONI,,40.25496,8.758721,B_55015
B_55016,55016,MACOMER Z.I. CENTRO REV. RENAULT,,40.25717,8.756855,B_55016
B_55102,55102,MACOMER VIA DON MILANI 26,,40.25862,8.771167,B_55102
B_55103,55103,MACOMER VIA DON MILANI 8,,40.25972,8.773613,B_55103
B_55104,55104,MACOMER VIA DON STURZO,,40.2609,8.776129,B_55104
B_55105,55105,MACOMER VIA S.MARIACIMITERO,,40.26316,8.777451,B_55105
B_55106,55106,MACOMER C.SO UMBERTO 110,,40.26556,8.779095,B_55106
B_55107,55107,MACOMER VIA CARDUCCI,,40.26704,8.784052,B_55107
B_55108,55108,MACOMER VIA LEOPARDI,,40.26861,8.78628,B_55108
B_55109,55109,MACOMER VIA B.SASSARI 3,,40.26821,8.779042,B_55109
B_55110,55110,MACOMER VIA B.SASSARI 31,,40.26847,8.781247,B_55110
B_55111,55111,MACOMER VIA ARIOSTO,,40.26786,8.77754,B_55111
B_55112,55112,MACOMER VIA B.STRAULLU,,40.25757,8.772331,B_55112
B_55113,55113,MACOMER VIA A.MORO,,40.25696,8.771073,B_55113
B_55114,55114,MACOMER V.LE S.ANTONIO ITC,,40.26582,8.774133,B_55114
B_7383,7383,SASSARI VIA PIRANDELLO 64,,40.74179,8.560452,B_7383
B_75002,75002,ALGHEROLUNGOMARE VALENCIA LATO CIVICO 8 FR.HOTEL LAS TRONAS,,40.55119,8.319142,B_75002
B_75003,75003,ALGHEROLUNGOMARE VALENCIA  LATO HOTEL CARLOS V,,40.54952,8.321086,B_75003
B_75004,75004,ALGHERO OSPEDALE MARINO,,40.58028,8.312036,B_75004
B_75006,75006,ALGHERO REG. LA SCALETTA 35 AG.ENTRATE,,40.5482,8.332593,B_75006
B_75008,75008,ALGHERO SS 127 BIS FRONTE CAMPING CALIK - LATO CAMPING CALI,,40.59471,8.290583,B_75008
B_75009,75009,ALGHERO SS 127 BIS PRESSI RIFORNITORE AGIP,,40.59533,8.285328,B_75009
B_75010,75010,ALGHERO VIA A. GAUDI' FR. CIVICO 31,,40.58403,8.319317,B_75010
B_75011,75011,ALGHERO VIA ASFODELO CIVICO 22,,40.56298,8.318419,B_75011
B_75012,75012,ALGHERO VIA AZUNI LATO CIVICO 41,,40.57000,8.321761,B_75012
B_75013,75013,ALGHERO VIA CAGLIARI 2 CASA DEL CAFFE',,40.55884,8.316297,B_75013
B_75015,75015,ALGHERO VIA CANEPA CIVICO 70,,40.55521,8.325561,B_75015
B_75016,75016,ALGHERO VIA CATALOGNA FRONTE CIVICO 58 UFFICIO ANAGRAFE,,40.6184,8.319500,B_75016
B_75017,75017,ALGHERO VIA DE GASPERI LATO CIVICO 36,,40.55340,8.326658,B_75017
B_75018,75018,ALGHERO VIA DEGLI ORTI FRONTE CIVICO  84,,40.56700,8.320633,B_75018
B_75019,75019,ALGHERO VIA DEGLI ORTI FRONTE CIVICO  11,,40.56370,8.317558,B_75019
B_7395,7395,SS 200 LI CANTAREDDI,,40.88310,8.639631,B_7395
B_75020,75020,ALGHERO VIA DEGLI ORTI FRONTE CIVICO  30,,40.56468,8.318478,B_75020
B_75021,75021,ALGHERO VIA DON MINZONI INCR. VIA FLEMING,,40.57856,8.318944,B_75021
B_7396,7396,SS 200 BV SCORR.VELOCE SP 13M,,40.88532,8.643773,B_7396
B_7397,7397,CASTELSARDO PORTO,,40.91220,8.704573,B_7397
B_75022,75022,ALGHERO VIA DON MINZONI LATO CIVICI 194 - 196,,40.58360,8.317258,B_75022
B_75023,75023,ALGHERO VIA DON MINZONI LATO CIVICI 100FDS,,40.57415,8.321825,B_75023
B_75024,75024,ALGHERO VIA DON MINZONI LATO CIVICI 111,,40.57567,8.320900,B_75024
B_75025,75025,ALGHERO VIA DON MINZONI LATO CIVICI 120,,40.57535,8.321083,B_75025
B_75026,75026,ALGHERO VIA DON MINZONI LATO CIVICI 18,,40.56990,8.320633,B_75026
B_75027,75027,ALGHERO VIA DON MINZONI LATO CIVICI 21,,40.57009,8.321081,B_75027
B_75028,75028,ALGHERO VIA DON MINZONI LATO CIVICI 69,,40.57228,8.322267,B_75028
B_75029,75029,ALGHERO VIA DON MINZONI LATO CIVICI 74,,40.57274,8.322153,B_75029
B_75030,75030,ALGHERO VIA DON MINZONI LATO CIVICI 143,,40.58158,8.318239,B_75030
B_75031,75031,ALGHEROVIA DON MINZONI LATO OSPEDALE CIVILE137,,40.57944,8.318997,B_75031
B_75032,75032,ALGHERO VIA FLEMING INGRESSO OSPEDALE - VIA ESPRIU,,40.57876,8.320183,B_75032
B_75033,75033,ALGHERO VIA FLEMING LATO CIVICO 16-31,,40.58094,8.322953,B_75033
B_75034,75034,ALGHERO  VIA GALILEI LATO CIVICI 7B - 7C,,40.57215,8.323436,B_75034
B_75035,75035,ALGHERO VIA GARIBALDI LATO CAPITANERIA,,40.56326,8.316861,B_75035
B_75036,75036,ALGHERO VIA GARIBALDI SCMATERNA MAGNANELLI,,40.56178,8.316056,B_75036
B_75037,75037,ALGHERO VIA GARIBALDI 83 CHIESA S.GIOVANNI,,40.56695,8.318917,B_75037
B_75038,75038,ALGHERO VIA GARIBALDI FRONTE GUARDIA DI FINANZA CIVICO 45,,40.56370,8.316858,B_75038
B_75039,75039,ALGHERO VIA GIOVANNI XXIII FRONTE CIVICO 106-125,,40.55300,8.323742,B_75039
B_75040,75040,ALGHERO VIA GIOVANNI XXIII LATO CIVICO 69,,40.55421,8.321408,B_75040
B_75041,75041,ALGHERO VIA GIOVANNI XXIII CIVICO 21,,40.55557,8.318883,B_75041
B_75042,75042,ALGHERO VIA GIOVANNI XXIII CIVICO 13,,40.55721,8.317605,B_75042
B_75043,75043,ALGHERO VIA IL CARMINE INCR. VIA PASQUAL SCANU,,40.55557,8.318883,B_75043
B_75044,75044,ALGHERO VIA IL CARMINE INCR. VIA SARI,,40.56824,8.330108,B_75044
B_75045,75045,ALGHERO VIA IL CARMINE SCUOLA MATERNA,,40.56983,8.331574,B_75045
B_75046,75046,ALGHERO GALBONEDDU EUROSPIN,,40.57133,8.342453,B_75046
B_75047,75047,ALGHERO GALBONEDDU FINI,,40.57048,8.33975,B_75047
B_75048,75048,ALGHERO VIA KENNEDY LATO CIVICO  122,,40.55099,8.323017,B_75048
B_75050,75050,ALGHERO VIA LA TAULERA-VIA J. MIRO' PENSILINA LATO PENSILINA,,40.58310,8.21103,B_75050
B_75051,75051,ALGHERO VIA LEONARDO DA VINCI FRONTE CIVICO 33,,40.55939,8.326433,B_75051
B_75052,75052,ALGHERO VIA LEONARDO DA VINCI FRONTE CIVICO 61,,40.55801,8.327397,B_75052
B_75053,75053,ALGHERO VIA LIDO LATO CIVICI 93- 95 LATO CIVICO 16,,40.57561,8.315328,B_75053
B_75054,75054,ALGHERO VIA LIDO LATO CIVICO 111 - FRONTE CIVICO 113,,40.57731,8.313861,B_75054
